url,title,price,short_description,full_description
http://www.amazon.com/Lithonia-Lighting-1241DP-Fluorescent-Diamondplate/dp/B002BRR2MY,"Lithonia Lighting 1241DP RE Fluorescent Worklight, Diamondplate Silver",$29.97," Energy efficient fluorescent technology
 Steel construction in polished, textured silver
 Uses 2 32 w t8 fluorescent bulbs; not included
 120 volt electronic ballast
 Ul listed, cul listed or csa certified to Canadian standards","Lithonia lighting's diamond plate 2-light chrome ceiling fluorescent fixture is ideal for use in workshops, utility rooms and garages and the rugged design is intended to compliment a workshop's diamond plate storage cabinets. The ""lift-and-shift"" white acrylic diffuser allows for tool-free lamp replacement. Uses two 32 watt t8 fluorescent lamps (not included) which provide bright light and energy savings."
http://www.amazon.com/Lithonia-Lighting-1233-232-SHOPLIGHT/dp/B0044FVB46,"Lithonia Lighting 1233 CW 232 SHOPLIGHT 4-Feet 2-Light T8 32W Fluorescent Cold Weather Shop Light, White",$19.89," Energy efficient linear fluorescent light technology provides general lighting for a variety of applications
 Steel construction in gloss white
 Uses 2 32 t8 fluorescent bulbs, sold separately
 120 volt fluorescent electronic ballast
 Built to last","Lithonia Lighting's 2-light white t12 fluorescent shop light is ideal for use in workshops, utility rooms and garages. This energy efficient shop light provides widespread illumination in residential and light commercial applications. Fully assembled and ready-to-install, this durable shop light comes with a 5 foot power cord, 2 ""s"" hooks and 2 chains."
http://www.amazon.com/Bright-White-4500k-Integrated-Light/dp/B014N0RKLE,"22w 4 Feet Bright White 4500k Integrated LED Light Tube - Frosted, 2100 Lumens (125w Equivalent), 110v or 220v, with 110v Cable & Switch",$29.95," Bright White ~4500k Light Color for Enhanced visibility, and Frosted Lens for even lighting
 Equivalent to 125w Incandescent lighting
 Works on 120v or 240v circuits & Includes 110v Cable & Switch
 Great under Kitchen Cabinets, in closets, garages, workshops, kitchens, etc.","These are light weight, super bright, easy to handle (no glass), long lasting, and easy to install lights. They can be installed permanently or temporarily as they are completely self contained light fixtures that operate on 110v or 220v circuits. 

 The most outstanding traits of LED lighting its ability to operate using half the power of florescent lights and 1/7th the power of incandescent lights to create the same amount of light making these the most power saving and eco-friendly lights on the market. 

 The life of LED lighting is another great feature over florescent and incandescent lighting. LEDs have an increased average lifespan of 50,000+ hours compared to fluorescent at 8,000 hours and to incandescent at 1,200 hour average life. 

 LED lights are very consistent as they don't flicker; start instantly, and are not affected by temperature like florescent lights. They don't create any UV or IR radiation, and operate in a wide range of temperatures (-25°F to 140°F / -32°C to 60°C). 

 These lights are cool to the touch although if you hold your hand close to the light you will feel the heat of the light on your hand. The heat is from the light itself and if you then touch the light fixture, it is cool to the touch because of the low power consumption of the LEDs. Similar florescent lights feel warm to the touch as they typically produce 50% more heat for a given amount of light produced. 

 For general lighting we recommend the bright white ~4500k color range with frosted lens, however these lights come in warm white ~3000k which is slightly yellow like incandescent lights, bright white ~4500k which looks pure white, and daylight ~6500k which is slightly blue and can be a bit harsh. Lens also comes in clear which is more efficient but a bit harsh if directly viewed, so frosted lenses are more common as they defuse light for a more natural look."
http://www.amazon.com/Flashlight-Camping-Emergency-Hanging-Magnetic/dp/B015F6ONDS,"Garage LED Work Light Flashlight for Home, Auto, Camping, Emergency Kit, DIY & More, COB Ultra Bright Flood Light w/ Hanging Hook, Magnetic Base",$15.99," ►360 degree pivoting base with powerful magnet base, rugged hook, which can be used anywhere
 ►The lightest and brightest light in your pocket or bag automotive.Water-resistant and shockproof
 ►Perfect for tackle household projects, fix things and clean things up at night, camping, hiking, backpacking, auto or home repair, emergency roadside, power outages
 ►100% money back guarantee, no matter for whatever reason you don't absolutely love your new light, you can refund","Lofter® Wonderful Product . Wonderful Service. Wonderful Life

 LED work light flashlight is your right-hand partner in daily use 

 Rubber Holder * Sleek design * Light Weight * Easy to use 


Why you choose this Multi-uses worklight

 Save Money, 
 pay for one price can get 2 in 1 lights
 Take this when you go fishing and hunting, sometimes you stay out late when it is dark, our 2-in-1 LED worklight can bright your road. 
 When you need to repair the vehicle, to hook it under the hood for extra light, you can use it inside the house for repair projects & outside in the work shed. 
 Power emergencies is also a highlight, it is very helpful to take on a camping,hiking,or other outdoor activites. 


Bright enough for detail work in darkness

 160 lumens pure white light 
 30 lumens of flashlight 
 3 Modes: COB LED 5 LED flashlight off 
 Shockproof and water resistant 


Specifications


 Color: Black & Red 
 Light Color:Pure White 
 LED life:100,000+ hours 
 Wattage: 3W COB LED, 0.5W Flashlight 
 Power Source: 3 X AA Batteries(not included) 


Attention: Please take off the batteries when you do not use it for a long time"
http://www.amazon.com/Energetic-Lighting-ELY09-EAS-VB-6-A19-Non-Dimmable/dp/B00OPAH0JK,"Energetic Lighting ELY09-EAS-VB-6 A19 - 60 Watt Equivalent 800 Lumen Non-Dimmable, 6-Pack",$23.99,,"Energetic Lighting is one of the largest and most advanced lighting manufacturers in the world. Their high quality, cost saving LED bulbs are excellent in energy reduction and are perfect for the home, office, garage or any other area that requires a reliable and efficient light source. The bulb is current controlled through the highest quality LED integrated driver and to you this means illumination uniformity and the extended life you should expect from a high quality LED light bulb.  * Brighten your wallet with up to 85% reduction in energy costs * Energetic designs and manufactures all their bulbs * Ensures complete control of the manufacturing process * Ensures only top quality parts are used * Look of an incandescent bulb with the cost savings of LED * No mercury or any other harmful chemicals * No UV or IR Light * Damp rated for enclosed outdoor use * UL Approved"
http://www.amazon.com/Lonyung-Waterproof-DLC-Qualified-Worklight-2700-3000K/dp/B015MK1OPC,"Lonyung Linkable Waterproof LED Tube Light ,Light Fixture All-in-one Garage Light, 30 W Shop Light , DLC-Qualified Worklight (Soft White ,2700-3000K)",$60.00," Non Dimmable, 30 w Soft white ( (90- Lumen Per Watt, AC 100-277V )dual-end powered can be linked with the supplied connector
 IP65 waterproof ,dustproof  rating, anti-corrosion - well suited for any  purpose lighting applications
 All in one structure , no need tube brackets. Easy install ,come with all installation accessories
 lifespan : 50,000 hours . Energy efficient, no heat, no flickering or buzzing.  DLC-Qualified
 These lights are also durable thanks to the hight quality PC cover，hence making them less fragile . Please contact us with good solution,if the product is defective","This waterproof ,dustproof , anti-corrosion LED tube light have a subtle sort of sparkly quality . They have an outstanding operational life time expectation of up to 50.000 hours . Easy to install with all the setting accessories ,can wire direct . No tube brackets , no professional electrician needed .High Efficient Output .It illuminate extremely well. This type of lighting is what is commonly found in areas such as factories, gyms, stadiums, loading docks, warehouses and arenas among others. 
Highly durable , IP65 rating ,Perfect for lights that may be difficult to change frequently, therefore very much ideal for rugged and tough environments."
http://www.amazon.com/Lvjing-Daywhite-6700%7E7400-Equivalent-Conventional/dp/B00Y9US98C,"Lvjing(TM) 50W Led Corn Light Bulb, E27 Base, 135pcs 5730 SMD Chip, Daywhite Light, 6000K, 6700~7400 Lumen, 360 degree lighting, AC 85~265V, Equivalent to 175W Conventional CFL Bulb (Day white light, 50W- E27 base)",$46.28," Lvjing high power 50W led corn light, energy saving, equivalent to 175W Conventional CFL Bulb;
 Household E27 screw base, 5730 SMD chip, daywhite light, 6000K, 6700~7400 Lumen;
 Product dimension: 10.24''(Length)x 3.58''(Diameter); Weight: approx 1.46 pound; Input Voltage: AC 85~265V;
 Widely used in street, warehouse, garage, garden, home, office, hotel, hospital, school etc.;
 Long service life, can light up to 20,000hrs (1 year warranty); 80% energy saving.","Specification: 
 Item type: LED corn light 
 Watts: 50w 
 Weight: 660g 
 Size: 91x260mm 
 LED lamp: 5730smd 
 Install screw base: E27 base 
 Color Temperature(K): 6000K 
 Luminous Flux(lm): 6700~7400 LM 
 Shell color: white and blue 
 Irritation angle: 360 degrees 
 Rated Hours: 20,000 
 Body material: Aluminum shell 
 Voltage: AC : 85~265V 
 Warranty: 1 Year All Inclusive 
 Certification: CCC,CE,FCC,RoHS 
 Function: perfect for home, store, super market, office, exhibition, and other lighting and decoration 


Advantages: 
  Energy saving high power LED light  
 Good heat dissipation  
 Light is soft and uniform, safe to eyes  
 No uv or IR in the beam  
 Easy to install and operate  
 Green and eco-friendly without mercury  
 80% more energy saving compared with conventional street light, CFL, Incandescent light  
 Special surface design with arc, make sure the radiation diameter on the ground is accord with the standards for size  


Package include: 
 1 x led corn light bulb"
http://www.amazon.com/Designers-Edge-L1923-Handheld-Grounded/dp/B005I19I5Y,"Designers Edge L1923 16/3-Gauge Super Bright LED Handheld Work Light w/ Grounded Outlet, Red, 72-LED",$32.56," Commonly used for automotive shops, garages, workshops, home, emergency kits, jobsites and more
 6-foot, high-visibility red/black striped 16/3 grounded power cord keeps light near your project and power supply
 Includes integrated 120-volt grounded outlet receptacle for safety
 Built-in hanging hook and self-standing base so that you can aim it towards your task and start working
 180 Lumen light output. Metal bulb guard is 3mm thick, prevents accidental contact or breakage of bulb
 ETL listed for US and CA.","Designers Edge L1923 Super Bright LED Handheld Work light with Grounded Outlet, Red, 72-LED. Use work light for home, automotive, garage, and job site use. 6 feet of power cord, the light will be near your project and power supply. LED bulbs have 50000-hour rated life, ensuring extended use for your applications. Self-standing base so that you can aim it towards your task and start working. Chrome grill is heavy duty 3mm thick, prevents accidental contact or breakage of bulb. Grounded plug and 120-volt outlet for safety and convenience. Featuring a fold-down hanging hook, for hands free operation. Bright red makes work light easier to locate. Keep a hold of the work light with the non-slip grip handle. ETL listed for US and CA. Designers Edge ( R ) is a registered trademark owned by Coleman Cable Inc. TOLL FREE HOTLINE, 1-800-561-4321. If you have immediate questions about application, installation, troubleshooting, or a damaged component, please call CCI Consumer product hotline at 1-800-561-4321 or email questions to: CCI.ConsumerSupport@southwire.com"
http://www.amazon.com/Jianyana-Replacement-35Watt-Tracking-Lighting/dp/B00ZWM2VWQ,Jianyana PAR30 LED Flood Light Bulb 300w Replacement (2800 lumen) 35Watt E27 Medium Base Tracking Lighting 45 angle 4000K White Body,$18.99," Environmental friendly, no mercury and harmful materials.
 Philip chip,More brightness, improve luminous area effectively.
 Comfortable lighting, quickly start, no UV, no IR, no radiation, no flickering.
 Available for offices, factories, shopping malls, schools, garages, metro, household etc.widely used in hotels, markets, shops, exhibition halls, museums, KTVs, bars, the other indoor lighting rooms and so on.","Specification

Power: 35W 
Input Voltage: AC100-240V 50/60Hz 
 LED Qty: 24pcs 
 Flux: 2350-2800lm 
CCT: 4000K 
 Ra: 80 
 Beam Angle: 45 angle 
Power Factor: 0.95 
Operate Temperature: -20 to 40 degree 
Body Material: Anti-aging and fire-resistant PC+Precision aviation aluminum 
 Lamp base: E27 
 Body Color: White"
http://www.amazon.com/Designers-Edge-Weatherproof-Industrial-Protector/dp/B000A79I10,"Designers Edge L1707 Outdoor Weatherproof Industrial Wall Mount Light Fixture with Metal Cage Bulb Protector, 150-Watt",$20.02," Weather-tight wall mountable light, often used in outdoor industrial applications
 1/2-inch ips (iron pipe straight) thread on the top and sides
 All metal construction for long lasting durability
 Tempered glass ensures safety around work place and helps protect bulb integrity
 Accepts up to 150-watt incandescent bulb (bulb not included)
 1/2-inch ips (iron pipe straight) thread on the top and sides","With its industrial look and convenient ceiling-mount design, this L1707SV light fixture by Designers Edge provides bright, general, overhead lighting to basements, workshops, and other similar spaces. In addition to its tempered-glass lens, the weather light features all-metal, weather-tight construction complete with metal cage that protects without reducing light output. Handsome and functional on its own, the light fixture has come to fit a vintage design used at beach houses, and in restaurants. Commonly used in a line or clustered. A 1/2-inch IPS thread on the top and sides of the light fixture allows for easy installation. Covered by a one-year limited warranty, the UL- and CUL-listed light fixture allows a 150-watt (max) incandescent bulb (not included) and measures approximately 4.5-inches in diameter by 9.5 inches tall. Includes rubber seals when a weather tight fit is required. Metal cage grill protects bulb from vandalism.  About Designers Edge Since 1987 Designers Edge has been ""Lighting the Way"" into the future. From the sharp fluorescent hum of a warehouse shop light to the gentle glow of a child's nightlight, Designers Edge prides itself on its vast array of illumination options for residential, industrial, and commercial enterprises alike. The international manufacturer and marketer's indoor and outdoor options include lighting for landscapes, security, work, and home, with bulbs and replacement parts rounding out its full-service selection and anchoring its reputation as an innovator of high-quality, uniquely designed products.       L-1707 One-Light Incandescent Weather Tight Industrial Light At a Glance  Weather-tight wall mountable light, often used in outdoor industrial applications 1/2-inch ips (iron pipe straight) thread on the top and sides All metal construction for long lasting durability Tempered glass ensures safety around work place and helps protect bulb integrity Accepts up to 150-watt incandescent bulb (bulb not included)"
