url,title,price,short_description,full_description
http://www.amazon.com/Essential-Humidifier-Aromatherapy-Adjustable-Waterless/dp/B016PSMSHI,"Essential Oil Diffuser, 3rd Version Cool Mist Aroma Humidifier Aromatherapy eBooks Included with Adjustable Mist Mode Waterless Auto Shut-off and 7 Color LED Lights Changing for Bedroom Office Home",$25.99,"More Mist & Larger Range - Compared with the 2nd version, this 3rd version produces a greater amount of quality mist over a wider area - up to 15 square meters. It's now better for use in living rooms, bedrooms, offices, salons, hotels, yoga rooms, baby rooms etc.
New Fan Technology - We've implemented new fan technology to equip the unit with a built-in fan that spreads the mist around a greater area. The fan has been designed to run very quietly, at around 35dB, so it won't disturb your relaxation. This also provides a cooling function and will improve the lifespan of the product.
Whisper-Quiet Ultrasonic Operation - Humidify your living space to prevent dry, stuffy air and flu/cold germs infecting your loved ones. Prevent dry and chapped skin in dry winter months.
Nightlight & Auto Shut-Off - The diffuser's 7 color LEDs can create a wonderful, calming atmosphere or be used as a nightlight. The Auto Shut-Off function gives you peace of mind when using the diffuser, as when it is detected that there is no more water, the diffuser will automatically power off.
Fight Back Against Dry Air - This stylish cool mist humidifier adds moisture to your air to eliminate dryness and help with your dry chapped skin, chapped lips and dry sinuses. Add a drop of your favorite essential oil to give your room a fresh, clean scent.","Looking for a simple way to calm and freshen a room? The Innoo Tech Ultrasonic Aroma Essential Oil Diffuser is elegant and easy to use. just add 100ML of water and a few drops of your favorite essential oil. Advanced ultrasonic vaporizing diffusion technology quietly releases a soothing fragrant mist.
Improve your mood, peace of mind and health with our aromatic aromatherapy diffuser. Unwind after a long day at work, relax your mind and body while you practice yoga or simply enjoy the calming environment created by the aromas and lighting.
Quiet & Relaxing -- The device makes very little noise (less than 35dB) so you can enjoy the relaxing aromas in a quiet environment.  Spark Your Kid's Imagination -- The 7 changing light be used great night light for young children scared of the dark at bedtime. Three Working Modes -- Intermittent Mist(30 seconds on/30 seconds off), Continuous Mist and Lights only.
And if you order today we have 3 special bonus just for you: (Get them sent to your email FREE, if you love them please contact us.)
1. The FREE eBook and audio book ""Aromatherapy Ambiance"" is a aromatherapy book that reveals the healing art of aromatherapy. 2. The FREE eBook ""How Aromatherapy Can Change Your Life"" is a 40-page book that introduce how to keep us healthy with aromatherapy. 3. The FREE eBook ""Essential Aromatherapy"" is a 140-page book that is a guide to essential oils and aromatherapy.  Note: Oil and brush are not included in this package
Warranty information: You're covered with a lifetime warranty of normal use."
http://www.amazon.com/LEDwholesalers-Linkable-Cabinet-10-inch-1977WW/dp/B004DBU1O2,"LEDwholesalers Linkable Under Cabinet Light Set of 3x 10-inch LED Strips, 1977WW",$24.99," Ideal for under-cabinet lighting, display cases and more
 3 pieces of 10 inch long LED strip, power supply with inline switch, and linkable connectors
 No hazardous material like mercury or UV
 Long life ~ 35,000 hours","This LED under cabinet lighting is a great way to add light to a kitchen, bookshelf, or any dimly lit area. This is a complete set that includes everything you need to install in minutes! Included are the under cabinet strips, power supply with inline switch, and mounting hardware. 


Specifications
 * LED Type: SMD2835 
 * Number of LEDs: 9 per strip (27 total) 
 * Input Voltage (to AC adapter): 100-240VAC, 50/60Hz 
 * Power: 1W per strip (3W total) 
 * Light Output (lumen): 275 
 * Color Temperature: Warm White (3100-3400K) 
 * Beam Angle: 120º 
 * Dimmable: No 
 * IP Rating: IP40 
 * Life Expectancy: 35,000 hours 
 * Dimensions (LxWxH): 10.5"" x 0.3"" x 0.3"" 
 * Connector Length: ~4"" tip-to-tip 
 * AC Adaptor Cord Length: ~58"" to switch, ~23"" to connector"
http://www.amazon.com/Razon-Lights-Changing-Waterproof-Flexible/dp/B017FCNHMI,Razon Led Strip Lights RGB SMD 5050 Color Changing Waterproof Flexible 300 LEDs Light Strip Kit with 44 Key Remote 12V 16.4ft,$21.99," Led strip lights RGB has 300 outdoor color changing waterproof flexible SMD 5050 LEDs in 16.4ft with dimming and brightness controls
 Light strip kit, Led strip lights 5050, Led strip lights waterproof flexible
 Safe to use - 12v rgb led strip, extremely low heat. Safe to children
 12 months warranty & 30 days money back guarantee","Say goodbye to one color with our Led strip lights RGB.
Do you need colorful life? Youth, active, bright color? Get rid of the rigid selection.
 Do you have a problem with low-quality led strip lights 5050? With poor self-adhesive 3M tape, power source, RGB controller or led chips? Short life?
Now, say hello to our high-quality and finest materials with long life led strip lights with remote.

- Semiconductor: it is larger in size and thus more durable and thermally stable. Emits more light without requiring more power. 

- Crystalline gel: gel branded companies is partly made from natural and synthetic gemstones, good at waterproof and dustproof 

- PCB: it is coarser and stronger, more resilient and better dissipates heat 

- LED chips: branded Epistar chip 


 Specifications:
 - Color: SMD 5050 Color Changing 
 - Length: 16.4ft (5 meter) 
 - LEDs quantity: 300 outdoor waterproof flexible 
 - Working input voltage: 12V rgb led strip 
 - Output power: 72W / 196.85in (5 meter) 
 - Led strip lights waterproof flexible 
 - Light Strip Kit 
 - Led strip lights with remote 
 - Working temperature: -68°F (-20°C) -- 122°F (50°C) 

 Package content:
 - 16,4ft (5 meter) Led strip lights 5050 
 - controller and 44 key remote 
 - 12V 3A power supply 
 - controller user manual 

12 months warranty & 30 days money back guarantee. 
Take advantage of our introductory offer right now. 
 Click the ADD TO CART Button Now."
http://www.amazon.com/SUPERNIGHT-Ribbon-16-4ft-Waterproof-Transformer/dp/B00BPIWY28,"SUPERNIGHT (TM) Warm White LED Strip Light Ribbon Plug-To-Use Kit, 5M or 16.4ft, SMD 5050, Waterproof 300 LEDs, With 12V 5A Transformer/Power Supply and Dimmer",$21.98," Twice brighter than 3528 SMD, high intensity and reliability.
 Every 3-LEDS cuttable without damaging the rest strips, according to your requirement
 Low power consumption, with 50,000+ hours long life span.
 120-degree wide angle illumination, smooth and even light spread.
 Maintenance free, with adhesive tape on the back for easy installation.","Product Description： 
-	This Kit includes 5 meter 5050 SMD 300 LED Strip, Dimmer, DC Transformer Plug Connector and Power Adapter.  
-	You DO NOT NEED TO purchase more parts to make it work. 
-	It designed for the average home owner as well as lighting professionals, this lighting can be used easily for architectural lighting, sign letter lighting, concealed lighting, perimeter lighting amongst many other applications. 
-	Our LED Ribbon is the coolest and most efficient way to decorate any places including cars, trucks, Kitchen, Restuartant and Bedroom etc. 
-	They can also function as eye catching special effects at stores and expo booths. 
-	Dimmer: 12V 5A Dimmer /Static power consumption: 1W 
-	Power Supply: 12V 5A  

Package Includes:  
- 1* 5 meter 5050 SMD 300 LED Strip 
- 1* 12V 5A White Dimmer 
- 1* 12V 5A Power Adapter  
- 1* DC Transformer Plug Connector"
http://www.amazon.com/Marineland-ML90615-00-Strip-Light-48-Inch/dp/B00KL8TPGQ,Marineland LED Strip Light,$79.99," Energy efficient for up to 25 in annual savings and up to 5 year lifetime
 Daylight LED lamps provide brighter output than typical single fluorescent bulb
 Lunar LED Lamps provide energy efficient light that replicates the moon light cycle
 Adjustable mounting legs for flexibility in 48-60"" aquarium widths","Marineland LED Strip Lights provide the ultimate opportunity to create a realistic underwater home-aquarium environment. This all-new line of LED lights is 20% brighter and is designed for reliable, long-term performance. Adjustable mounting legs allow for flexibility in fitting aquariums widths of 18-24 inches. A daylight setting is brighter than a single tube fluorescent fixture and a lunar setting provides a realistic moonlight shimmer. Both settings are energy efficient; providing up to $25 in annual savings* and up to 5 years of use**."
http://www.amazon.com/Lampux-Waterproof-Flexible-Lights-Daylight/dp/B00JQV6U7Q,"LE® Lampux Waterproof 12V Flexible LED Strip Lights, Daylight White, Super Bright 300 Units 5050 LEDs, Light Strips, Pack of 16.4ft/5m",$10.99," Safe to use. The working voltage is 12V. extremely low heat. It is touchable and safe to children.
 Cuttable and linkable. If you want make it shorter, you can cut it every 3 LEDs along the cutting marks, without damaging the rest strips.
 Waterproof. IP 65
 Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows.","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 

2. A power adapter is required but not included, Please search 'Lighting EVER 5000030' on Amazon if you need one. 


Color : Daylight White 

Size of LEDs: 5050 (5.0mm*5.0mm) 

Length of a tape:  5m 

LEDs Quantity:  300 

Working Voltage:  12 V DC 

Waterproof:  Yes 

Safe to use. The working voltage is 12V. Extremely low heat. It is touchable and safe to children. 

Cuttable and linkable.  If you want make it shorter, you can cut it every 3 LEDs along the cutting marks, without damaging the rest strips. 

Waterproof. IP 65 

Flexible operations. Slim, compact and flexible PCB strip. Mount end-to-end for bendable or angled patterns, or in continuous rows. 

Reduce re-lamp frequency.  Life expectancy is over 50000 hrs. Save effort and maintenance costs on changing lights frequently. 

Eco-Friendly. No battery. No lead or mercury. No UV or IR Radiation. 

Accessories Optional (not included) 
 Remote controller for dimmable feature. Please search 'Lighting EVER 5000008' on Amazon. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/Empezando-Fuerte-Crudos-Tribal/dp/B008DL4EX2,Empezando Fuerte,Not Found,,EMPEZANDO FUERTE
http://www.amazon.com/uxcell%C2%AE-Case-White-Light-Strip/dp/B00N3WI1ZI,"uxcell® PC Case Warm White 18 5050 SMD LED Light Lamp Strip 30cm 12""",$7.73," Product Name : Flexible LED Strip;Fit for : Computer Case;Voltage : DC 12V
 LED Type : 5050 SMD;LED Number : 18;LED Light Color : Warm White
 Connector Type : IDE 4 Pin Male Female;External Material : Soft Plastic;External Color : Black, White
 Strip Length : 30cm/ 12"";Strip Width : 1cm/0.4"";Total Length(approx.) : 61cm/ 24""
 Net Weight : 19g;Package Content : 1 x LED Flexible Strip","White 5050 SMD LED, waterproof feature, low power consumption. Self -adhesive on back, easy to install, flexible and can bend to any shape. Suitable for Computer Case with DC 12V power supply."
http://www.amazon.com/Shoreline-Marine-LED-Strip-Light/dp/B007PKB54I,"Waterproof LED Utility Strip Light 4""",$7.56," Easy to install nearly anywhere
 Waterproof design
 Ultra bright","Completely waterproof 4"" LED utility strip light"
http://www.amazon.com/ZITRADES-Female-Connection-Splitter-Changing/dp/B00F5QNBD2,ZITRADES&reg 2PCS/Lot 1 to 2 Ports Female Connection Cable 4 Pin Splitter for LED Color Changing Strip Lights get free 6Pcs Pins,$10.95," 1 end to connect with LED RGB controller, the other ends for 2 Reel LED RGB strips
 6PCS free pins to make it as a male for optional purpose
 Easy to install, connecting strip to strip, strip to controller
 Total 21.5cm in length","Zitrades Package Content:
 2 X 2 ports female connection cable 
 6 X 4pins male connector 


Spec: 
 ZITRADES 1 to 2 Ports Female Connection Cable 4 Pin Splitter is convenient for strip connection, by connecting single end with RGB controller and the other two with LED RGB strips,just attention the small arrow direction should match with your led strip."
http://www.amazon.com/SUPERNIGHT-16-4ft-Waterproof-Flexible-Multifunctional/dp/B00BMHP960,SUPERNIGHT (TM) 16.4ft 5M SMD 5050 Red Waterproof Led Flexible Flash Strip 300 Leds LED Light Strip 60Leds/M Multifunctional,$9.99," Twice brighter than 3528 SMD, high intensity and reliability.
 Cuttable every 3 LEDs along the cutting marks, according to practical requirement.
 Low power consumption, with 50,000+ hours long life span.
 120-degree wide angle illumination, smooth and even light spread.
 Maintenance free, with adhesive tape on the back for easy installation.","Specifications: 

- LED type: SMD 5050
- Length: 16.4FT (5M) 
- LED Quantity: 300LEDs / 16.4FT
- Color: Red 
- Beam angle: 120 degrees
- Input voltage: 12V DC
- Working Temperature: -20°to 50°
- Size: L16.4ft * W 0.30inch * T 0.10inch
- Protection Rate: IP65 Waterproof


Applications: 

- Widely used for home, hotels, clubs, shopping malls. 
- Architectural decorative lighting, boutique atmosphere lighting 
- Extensively applied in Backlighting, concealed lighting 
- Emergency & security lighting, advertisement sign lighting 
- Holiday, event, show exhibition decoration. 
- Auditorium walk stairway lighting, Hidden groove, Wine cabinet Decor 
- Amusement park, theater and aircraft cabin mood lighting 
- Applicable for automobile, boat and bicycle decoration

Package included: 

- 1*16.4FT 5 Meter 5050 SMD LED Strip"
http://www.amazon.com/Philips-800284-Lightstrip-Plus-Generation/dp/B014H2OXYU,"Philips 800284 Hue Lightstrip Plus, 2nd Generation",$89.99," New and enhanced Hue LightStrip that allows you to shape, end and extend up to 33 feet
 Design your own personal lighting system using the Philips LightStrip Kit that includes a 6ft LightStrip
 Place under furniture or kitchen cabinets, into coves or highlight architectural features with indirect white light
 Extend up to 33 feet by adding LightStrip Plus extensions, will full color consistency from the first to the last extension
 Enjoy light effects synced to our music and extend you TV experience to the whole room, or lift your gaming experience to the next level",Single Pack Includes One LightStrip - Requires A Hue Starter Kit Or Compatible Bridge For Dimming And Smart Control.
